product_ID,sentence_ID,review_ID,cleaned_sentence,aspect_span,opinion_span,cleaned_opinion_span,sentiment,category
45199851,0,0,배송이 너무 오래 걸렸어요 ..,배송이,0,너무 오래 걸렸어요,NEG,배송
45199851,0,0,허리도 얇아보이고 승모근도 없우보여용,허리도,0,얇아보이고,NEU,허리
45199851,0,0,승모근 오지는데 어깨퍼프 효과덕에 직각어깨처럼 보여서 좋음,승모근,0,오지는데,NEG,승모근
45199851,0,0,느좋 블라우스임 근데 단추가 작아서 입고벗을때 조매 불편하긴해여,단추가,0,작아서,NEG,단추
45199851,0,0,어떻게 저 사진 핏이 나오는지 잘 모르겠고 어깨뽕이 진짜 과해요,어깨뽕이,0,진짜 과해요,POS,어깨 뽕
45199851,0,0,팔뚝살이 많아서 좀 널널할줄 알고 샀더니 아니었음,팔뚝살이,0,많아서,NEG,팔
45199851,0,0,고무줄이 꽤나 불편함 팔 들면 겨드랑이 바로 공개,고무줄이,0,꽤나 불편함,NEG,고무줄
45199851,0,0,너무 부담스러움 핏도 막 예쁘지 않았고 팔부분이 너무 부자연스러웠음,핏도,0,막 예쁘지 않았고,NEU,핏
45199851,0,0,너무 부담스러움 핏도 막 예쁘지 않았고 팔부분이 너무 부자연스러웠음,팔부분이,0,너무 부자연스러웠음,NEG,팔
45199851,0,0,한달 배송 기다렸는데 기다린거 치곤 실망임,배송,0,한달,NEU,배송
45199851,0,0,아직 입어보진 않았지만 사진이랑 비슷해요,사진이랑,0,비슷해요,NEG,사진
45199851,0,0,길이는 좀 짧아보여서 입어봐야 알 것 같아용,길이는,0,좀 짧아보여서,NEU,길이
45199851,0,0,리뷰 말대로 퍼프가 겁나 크네용 어떡하지,퍼프가,0,겁나 크네용,NEG,퍼프
45199851,0,0,교복셔츠보다 빳빳한 질감이라 착용감은 좋지않은 편이에요,착용감은,0,좋지않은 편이에요,NEG,착용감
45199851,0,0,주름도 잘져요,주름도,0,잘져요,POS,주름
45199851,0,0,"단, 착용감이 불편하고 . . 구김이 잘 지는 부분은 감안하고 구매바람",착용감이,0,불편하고 . .,NEG,착용감
45199851,0,0,검은색도 사고싶아용,검은색도,0,사고싶아용,NEG,검은색
45199851,0,0,팔 올렷다 내리면 다시 뽕이 더 커져서 입고다닐수잇을지..,뽕이,0,더 커져서,NEG,뽕
45199851,0,0,여리여리 하니 넘 이뿌요,여리여리 하니,0,넘 이뿌요,POS,여리여리
45199851,0,0,기장이 길어서 그게 포인트가 되는거같아요!!,기장이,0,길어서,NEG,기장
45199851,0,0,허리 잘록 삽가능..,허리,0,잘록,POS,허리
45654747,0,0,진짜 핏 미쳤구요 엄청 말라보입니다,핏,0,미쳤구요,POS,핏
45654747,0,0,"약간의 오염과 실밥이 있긴 한데,, 교환 귀찮아서 그냥 입을게여",실밥이,0,약간의,NEU,실밥
45654747,0,0,원단이 저렴한 티 팍 나서 여름에 걍 막 입는 용으로 입으려구요,원단이,0,저렴한 티 팍 나서,POS,원단
45654747,0,0,오늘 입구 나가려구요,오늘 입구,0,나가려구요,NEG,오늘 입구
45654747,0,0,오늘 입구 나가려구요,입구,0,나가려구요,NEG,입구
45654747,0,0,음 .. 싸게사긴 했는데 기대했던 것보단 너무 핏이 이상한 것 같고,핏이,0,이상한 것 같고,NEG,핏
45654747,0,0,크롭 블라우스가 예쁘네요,크롭 블라우스가,0,예쁘네요,POS,크롭
45654747,0,0,크롭 블라우스가 예쁘네요,블라우스가,0,예쁘네요,POS,블라우스
45654747,0,0,배송느리고 마감은 별로예요,마감은,0,별로예요,NEG,마감
45654747,0,0,딱 기본 크롭 블라우스 느낌?,블라우스,0,딱 기본 크롭,NEG,블라우스
45654747,0,0,끈 묶으면 이상해져서 풀고다녀야해요.,끈 묶으면,0,이상해져서,NEU,끈
45654747,0,0,리뷰 없어서 걱정햇는데 너무 이뻐요!!,리뷰,0,너무 이뻐요,POS,리뷰
45654747,0,0,배송 오래 걸리긴 했지만 마음에 들어요,배송,0,오래 걸리긴 했지만,NEG,배송
45654747,0,0,큐티 하지만 배송은 정말 너무 느리네요,배송은,0,정말 너무 느리네요,NEG,배송
45654747,0,0,배송 많이 느렸어요,배송,0,많이 느렸어요,NEG,배송
45654747,0,0,여유있게 주문해야 할 것 같고 여름이 입기 좋은 시원하고 얇은 소재에요,소재에요,0,시원하고 얇은,POS,소재
45654747,0,0,예쁜데 소매가 좀 킹받아요,소매가,0,좀 킹받아요,NEG,소매
45654747,0,0,배송도 생각보다 발리오고 옷도 넘 예빠욜~~,배송도,0,생각보다 발리오고,POS,배송
45654747,0,0,흰색이여서 여리여리한 분위기 연출할수있어서 좋아요~,흰색이여서,0,여리여리한,NEU,흰색
45654747,0,0,흰색이여서 여리여리한 분위기 연출할수있어서 좋아요~,분위기,0,여리여리한,NEG,분위기
45654747,0,0,코디 그대로 구매했는데 넘 마음에 들어요!!,코디,0,넘 마음에 들어요 ! !,POS,코디
45575675,0,0,사이즈도 잘맞구 옷이 넘 귀여워요,사이즈도,0,잘맞구,POS,사이즈
45575675,0,0,사이즈도 잘맞구 옷이 넘 귀여워요,옷이,0,넘 귀여워요,POS,옷
45575675,0,0,받자마자 빨아서 널려구보니 소매쪽에 단이 뜯어졌네요,소매쪽에 단이,0,뜯어졌네요,NEG,쪽 단
45575675,0,0,받자마자 빨아서 널려구보니 소매쪽에 단이 뜯어졌네요,단이,0,뜯어졌네요,NEG,단
45575675,0,0,그래서 바로 꼬맸어요 옷감이 얇아서 조심히 입어야될거같아여..,옷감이,0,얇아서,NEG,옷감
45575675,0,0,상의가 좀 짧긴하지만 이쁘네요,상의가,0,좀 짧긴하지만,NEG,상의
45575675,0,0,팔 둘레 넉넉해서 팔뚝 있으신 분 왕 추천 !!,팔 둘레,0,넉넉해서,NEU,팔
45575675,0,0,실제가 더 예쁨,실제가,0,더 예쁨,POS,실제
45575675,0,0,여름 블라우스라서 시원함이 최고인데 시원원 원단이라서 여름에 입게 좋고 기장이도 딱 좋고 사이즈가 조금 넉넉해서 66사이즈 입는 친구 주문해주니 친구도 잘 맞는 다고 합니다,기장이도,0,딱 좋고 사이즈가 조금 넉넉해서,NEU,기장
45575675,0,0,여름 블라우스라서 시원함이 최고인데 시원원 원단이라서 여름에 입게 좋고 기장이도 딱 좋고 사이즈가 조금 넉넉해서 66사이즈 입는 친구 주문해주니 친구도 잘 맞는 다고 합니다,기장이도 딱 좋고 사이즈가,0,딱 좋고 사이즈가 조금 넉넉해서,NEG,기장
45575675,0,0,여름 블라우스라서 시원함이 최고인데 시원원 원단이라서 여름에 입게 좋고 기장이도 딱 좋고 사이즈가 조금 넉넉해서 66사이즈 입는 친구 주문해주니 친구도 잘 맞는 다고 합니다,사이즈가,0,딱 좋고 사이즈가 조금 넉넉해서,NEG,사이즈
45575675,0,0,여름 블라우스라서 시원함이 최고인데 시원원 원단이라서 여름에 입게 좋고 기장이도 딱 좋고 사이즈가 조금 넉넉해서 66사이즈 입는 친구 주문해주니 친구도 잘 맞는 다고 합니다,기장이도 딱 좋고 사이즈가,0,조금 넉넉해서,NEU,기장
45575675,0,0,여름 블라우스라서 시원함이 최고인데 시원원 원단이라서 여름에 입게 좋고 기장이도 딱 좋고 사이즈가 조금 넉넉해서 66사이즈 입는 친구 주문해주니 친구도 잘 맞는 다고 합니다,사이즈가,0,조금 넉넉해서,NEU,사이즈
45575675,0,0,혹시 사이즈 선택 어려우신분들 참고하세요,사이즈,0,어려우신분들 참고하세요,NEG,사이즈
45575675,0,0,혹시 사이즈 선택 어려우신분들 참고하세요,사이즈 선택,0,어려우신분들 참고하세요,NEG,사이즈 선택
45575675,0,0,저는 평소 정55사이즈 입으니 사이즈가 아주 넉넉해요,사이즈가,0,아주 넉넉해요,POS,사이즈
45575675,0,0,옷이랑 딱맞아여,옷이랑,0,딱맞아여,POS,옷
45575675,0,0,뾰족한 부분이랑 꽃무늬 사장님의 사진 좀 다르긴 해요,꽃무늬 사장님의 사진,0,좀 다르긴,NEG,무늬
45575675,0,0,뾰족한 부분이랑 꽃무늬 사장님의 사진 좀 다르긴 해요,사진,0,좀 다르긴,NEG,사진
45575675,0,0,옷 얇고 귀여워요!,옷,0,얇고,NEG,옷
45575675,0,0,여성스럽고 카와이 하지만 얇아서 속옷이 다 비쳐요,속옷이,0,다 비쳐요,NEG,속옷
45575675,0,0,그리고 허리폼이 좀 많이 많이 크다는 점 참고해야 할 것 같습니다,허리폼이,0,좀 많이 많이 크다는,NEG,허리
45575675,0,0,그리고 허리폼이 좀 많이 많이 크다는 점 참고해야 할 것 같습니다,허리폼이,0,좀 많이 많이 크다는 점,NEG,허리
45575675,0,0,냄새가 강해서 필히 세탁 후 입어야 합니다~!~!~!,냄새가,0,강해서,NEG,냄새
45575675,0,0,"사진과 똑같은 그대로고, 가성비도 좋아요!!",가성비도,0,좋아요,POS,가성비
45575675,0,0,냄새는 조금 나지만 빨아서 입으면 괜찮을 것 같아요.,냄새는,0,조금 나지만,NEU,냄새
45575675,0,0,색상도 이미지랑 똑같고 여리여리하고 예뻐용~,색상도,0,이미지랑 똑같고,NEU,색상
45575675,0,0,시원한 재질로 만들어졌어요!,재질,0,시원한,POS,재질
45575675,0,0,시원한 재질로 만들어졌어요!,재질로,0,시원한,POS,재질
45575675,0,0,요런 스타일 좋아하는데 잘 맞고 이뻐요~~,스타일,0,잘 맞고 이뻐요 ~ ~,POS,스타일
45575675,0,0,실제로 보는게 훨씬 예뻐요,실제로,0,훨씬 예뻐요,POS,실제로
45575675,0,0,비침도 생각보다 많이 없고 시원한 재질이에요,비침도,0,생각보다 많이 없고,NEU,비침
45575675,0,0,비침도 생각보다 많이 없고 시원한 재질이에요,비침도,0,시원한,POS,비침
45575675,0,0,꽃무늬도 예뻐요,꽃무늬도,0,예뻐요,POS,무늬
45575675,0,0,리뷰가 좋아서 믿고 샀어용 !!,리뷰가,0,좋아서,POS,리뷰
45575675,0,0,리뷰가 좋아서 믿고 샀어용 !!,리뷰가,0,좋아서 믿고,POS,리뷰
45575675,0,0,품도 넉넉하구 통큰바지랑 입으면 코디 뚝딱이에요,품도,0,넉넉하구,NEU,품
45575675,0,0,적당한 품에 적당한 레이스라 좋아요!,품에,0,적당한,NEU,품
45575675,0,0,어깨가 봉긋해서 약간 넓게 보이지만 귀여워서 만족합니다,어깨가,0,봉긋해서,NEU,어깨
45575675,0,0,어깨가 봉긋해서 약간 넓게 보이지만 귀여워서 만족합니다,어깨가,0,약간 넓게 보이지만,NEU,어깨
45575675,0,0,소재도 얇아서 시원할 것 같아요,소재도,0,얇아서,NEU,소재
45575675,0,0,소재도 얇아서 시원할 것 같아요,소재도,0,시원할 것 같아요,POS,소재
45575675,0,0,블라우스 가성비 좋아요,블라우스,0,가성비 좋아요,POS,블라우스
45575675,0,0,블라우스 가성비 좋아요,블라우스 가성비,0,가성비 좋아요,POS,가성비
45575675,0,0,블라우스 가성비 좋아요,블라우스,0,좋아요,POS,블라우스
45575675,0,0,블라우스 가성비 좋아요,블라우스 가성비,0,좋아요,POS,가성비
45575675,0,0,귀엽고 빈티지 합니당,빈티지,0,귀엽고,POS,빈티지
45575675,0,0,사이즈가 넉넉하게 나와서 좋아용,사이즈가,0,넉넉하게 나와서 좋아용,POS,사이즈
45575675,0,0,비침 있어서 스킨톤 이너와 함께 입었어요,비침,0,있어서,NEG,비침
45575675,0,0,핏도 맘에들고 디자인도 맘에듭니다,핏도,0,맘에들고,POS,핏
45575675,0,0,데이트룩 코디룩 다 가능하고 레이어드도 가능하고 아주 딱이네요,레이어드도,0,가능하고,POS,레이어드
45575675,0,0,배송도 빠르고 블라우스 분위기 낭낭해요,배송도,0,빠르고,POS,배송
45575675,0,0,잔잔한 무늬가 화면에서 보는 것보다 훨씬 더 예뻐요,무늬가,0,잔잔한,POS,무늬
45575675,0,0,얇고 속이 비쳐져서 안에 이너를 받쳐 입어야 해요,속이,0,비쳐져서,NEG,비침
45575675,0,0,소매도 넉넉함이 있어서 쪼이지 않아요,소매도,0,넉넉함이 있어서,POS,소매
46058688,0,0,스트링 덕분에 핏 조절이 자유로워서 체형 상관없이 잘 맞고요.,핏 조절이,0,자유로워서,POS,핏
46058688,0,0,어깨선도 둥글게 떨어져서 부드러워 보여서 좋아요.,어깨선도,0,둥글게 떨어져서,NEU,어깨 선도
46058688,0,0,어깨선도 둥글게 떨어져서 부드러워 보여서 좋아요.,어깨선도,0,좋아요 .,POS,어깨 선도
46058688,0,0,허리는 잘록 위에는 볼륨있어보이고 소재도 시원해보이고,소재도,0,시원해보이고,POS,소재
46058688,0,0,사진보다 실물이 훨씬 예뻤어요.,실물이,0,훨씬 예뻤어요,POS,실물
46058688,0,0,사진보다 실물이 훨씬 예뻤어요.,실물이,0,훨씬 예뻤어요 .,POS,실물
46058688,0,0,허리 밴딩 부분이 부드럽게 잡아줘서 편한데도 허리선은 또렷하게 살아있고요.,허리 밴딩 부분이,0,부드럽게 잡아줘서,POS,허리
46058688,0,0,구김도 덜 가는 편이라 여행 갈 때 챙겨가기도 좋았어요.,구김도,0,덜 가는 편이라,NEU,구김
46058688,0,0,허리 스트링 덕분에 핏 조절이 가능해서 그냥 툭 입어도 라인이 살아나는 게 제일 마음에 들었고요.,핏 조절이,0,가능해서,POS,핏
46058688,0,0,허리 스트링 덕분에 핏 조절이 가능해서 그냥 툭 입어도 라인이 살아나는 게 제일 마음에 들었고요.,라인이,0,가능해서,POS,라인
46058688,0,0,재질이 시원하고 땀나도 몸에 달라붙지않아서 더운날에도 편하게 착용하기 좋아요,재질이,0,시원하고,POS,재질
46058688,0,0,팔뚝살도 커버 잘 되고 여성스러운 핏이라 정말 마음에 들었어요.,팔뚝살도,0,커버 잘 되고,POS,팔
46058688,0,0,팔뚝살도 커버 잘 되고 여성스러운 핏이라 정말 마음에 들었어요.,팔뚝살도,0,커버 잘 되고 여성스러운,POS,팔
46058688,0,0,팔뚝부분도 잘 커버해주고 허리도 날씬해 보이는게 핏이 좋구요,팔뚝부분도,0,잘 커버해주고,POS,팔
46058688,0,0,팔뚝부분도 잘 커버해주고 허리도 날씬해 보이는게 핏이 좋구요,허리도,0,날씬해 보이는게 핏,POS,허리
46058688,0,0,팔뚝부분도 잘 커버해주고 허리도 날씬해 보이는게 핏이 좋구요,허리도,0,좋구요,POS,허리
46058688,0,0,가볍고 통기성이 좋아 한 여름에도 부담없이 착용할 수 있겠어요.,통기성이,0,좋아 한,POS,통기성
46058688,0,0,깨끗한 화이트라 얼굴도 화사하게 밝아 보이고 몸매라인도 예쁘게 커버해줘서 손이 자주 갑니다.,몸매라인도,0,예쁘게 커버해줘서,POS,몸매 라인
46058688,0,0,착한 가격에 퀄 좋아요.,퀄,0,좋아요,POS,퀄리티
46058688,0,0,착한 가격에 퀄 좋아요.,퀄,0,좋아요 .,POS,퀄리티
46058688,0,0,허리 스트링이있어 스트레이트체형이 제가 날씬해보여요,스트레이트체형이,0,제가 날씬해보여요,POS,스트레이트 체형
46058688,0,0,예뻐서 출근룩으로도 이쁘고 주말약속도 괜찮아요!,주말약속도,0,괜찮아요 !,POS,주말 약속
46058688,0,0,소재가 얇아 시원하고 팔뚝살도 커버 잘되요.,소재가,0,얇아 시원하고,POS,소재
46058688,0,0,소재가 얇아 시원하고 팔뚝살도 커버 잘되요.,소재가,0,시원하고,POS,소재
46058688,0,0,특히 아랫배커버가 잘되서 배에 힘 주지않아도 편하게 입을 수 있어요.,아랫배커버가,0,잘되서,POS,배 커버
46058688,0,0,"일단 소재가 넘 시원하구요, 구김도 잘 안 가서 관리하기 편할 것 같아요.",소재가,0,넘 시원하구요,POS,소재
46058688,0,0,"일단 소재가 넘 시원하구요, 구김도 잘 안 가서 관리하기 편할 것 같아요.",소재가,0,"넘 시원하구요 ,",POS,소재
46058688,0,0,"일단 소재가 넘 시원하구요, 구김도 잘 안 가서 관리하기 편할 것 같아요.",구김도,0,잘 안 가서,NEU,구김
46058688,0,0,무엇보다 팔뚝살 커버가 진짜 예술이에요.,팔뚝살 커버가,0,진짜 예술이에요 .,POS,팔
46058688,0,0,"허리 스트링으로 핏 조절이 가능해서, 그날그날 스타일에 맞춰서 연출할 수 있는 점도 넘 좋았어요.",핏 조절이,0,가능해서,POS,핏
46058688,0,0,배송도 빠르고 옷도 마음에들어요,배송도,0,빠르고,POS,배송
46058688,0,0,핏이 진짜 여리여리하게 떨어져서 그냥 청바지에 툭 걸쳐도 예쁨 묻어남.,핏이,0,진짜 여리여리하게 떨어져서,NEU,핏
46058688,0,0,"허리 스트링 덕에 몸매 라인도 살고, 원단이 가벼워서 여름 내내 잘 입을 듯!",몸매 라인도,0,"살고 ,",NEU,몸매 라인
46058688,0,0,"허리 스트링 덕에 몸매 라인도 살고, 원단이 가벼워서 여름 내내 잘 입을 듯!",원단이,0,가벼워서,POS,원단
46058688,0,0,편하면서 꾸민 느낌 주는 블라우스 찾는다면 완전 추천하고감,느낌,0,편하면서 꾸민,NEG,느낌
46058688,0,0,편하면서 꾸민 느낌 주는 블라우스 찾는다면 완전 추천하고감,느낌 주는 블라우스,0,편하면서 꾸민,NEG,느낌
46058688,0,0,전체적인 라인도 잘 잡아주면서 여성스러운 느낌도 나고 딱 취향저격이에요,라인도,0,잘 잡아주면서,POS,라인
46058688,0,0,오자마자 입어봤는데 사이즈도 잘 맞고 전체적인 핏도 이쁘게 잘나왔어요,사이즈도,0,잘 맞고,POS,사이즈
46058688,0,0,오자마자 입어봤는데 사이즈도 잘 맞고 전체적인 핏도 이쁘게 잘나왔어요,핏도,0,이쁘게 잘나왔어요,POS,핏
46058688,0,0,날씬해보이고 코디하기도 좋으니까 만족입니다,코디하기도,0,날씬해보이고,POS,코디
46058688,0,0,디자인도 세련되면서 데일리로 입기에도 만족이라,디자인도,0,세련되면서,POS,디자인
46058688,0,0,코디해서 입기에도 이뻐요,코디해서,0,입기에도 이뻐요,POS,코디
46058688,0,0,원단이 시원한 재질이라 좋아요,원단이,0,시원한,POS,원단
46058688,0,0,원단이 시원한 재질이라 좋아요,원단이,0,시원한 재질이라 좋아요,POS,원단
46058688,0,0,원단이 시원한 재질이라 좋아요,원단이,0,좋아요,POS,원단
46058688,0,0,팔뚝살 커버 잘해주네요 여리여리한 핏 연출 가능해요,핏,0,가능해요,POS,핏
46058688,0,0,팔뚝살 커버 잘해주네요 여리여리한 핏 연출 가능해요,핏 연출,0,가능해요,POS,핏
46058688,0,0,다리도 길어보이네요!,다리도,0,길어보이네요 !,NEG,다리
46058688,0,0,핏 예쁜 블라우스에요,핏,0,예쁜 블라우스에요,POS,핏
46058688,0,0,앞으로 여름까지 쭉 잘 입을듯!,여름까지,0,쭉 잘 입을듯 !,POS,여름
46058688,0,0,더위 많이 타는 편이라 소재 시원해요.,소재,0,시원해요 .,POS,소재
46058688,0,0,핏도 적당하고 허리라인 포인트라 부해보이지 않아서 좋아요.,핏도,0,적당하고,POS,핏
44979238,0,0,일단 배송은 2일만에 왔구요,배송은,0,2일만에 왔구요,NEG,배송
44979238,0,0,우체국배송이라 엄청 빠르더라고요,우체국배송이라,0,엄청 빠르더라고요,POS,배송
44979238,0,0,옷 자체는 디테일도 좋고 너무 예뻐요,디테일도,0,좋고,POS,디테일
44979238,0,0,옷 자체는 디테일도 좋고 너무 예뻐요,디테일도,0,좋고 너무 예뻐요,POS,디테일
44979238,0,0,가성비 좋아요,가성비,0,좋아요,POS,가성비
44979238,0,0,제 체격에도 옷이 좀 크다?고 느껴졌어요,옷이,0,좀 크다 ? 고 느껴졌어요,NEG,옷
44979238,0,0,저는 바지랑 입으려고 산 건데 기장감이 살짝 애매해서 웨이브 체형 허리 긴 거 아시죠,기장감이,0,살짝 애매해서,NEG,기장
44979238,0,0,아이보리 컬러도 톤다운된 부드러운 느낌이라 고급스러워 보여요,컬러도,0,아이보리,NEU,컬러
44979238,0,0,아이보리 컬러도 톤다운된 부드러운 느낌이라 고급스러워 보여요,컬러도,0,부드러운,POS,컬러
44979238,0,0,아이보리 컬러도 톤다운된 부드러운 느낌이라 고급스러워 보여요,컬러도,0,부드러운 느낌이라 고급스러워 보여요,POS,컬러
44979238,0,0,"운동화랑 매치하면 캐주얼하게, 플랫슈즈랑 입으면 더 여성스러운 느낌으로 연출돼요.",매치하면,0,"캐주얼하게 ,",POS,매치
44979238,0,0,심플한 액세서리만 더해도 코디 완성!,액세서리만,0,심플한,POS,액세서리
44979238,0,0,예뿌긴한데 퍼프가 좀 과해용,퍼프가,0,좀 과해용,NEG,퍼프
44979238,0,0,옷 자체가 진짜 예쁘고 팔뚝살이 그냥 삭제 되버려요,옷,0,진짜 예쁘고,POS,옷
44979238,0,0,사장님 최고 돈 많이버시고 번창하세요,사장님,0,최고 돈 많이버시고,NEG,사장
44979238,0,0,여름이여서 블라우스 장만했는데 원래 어깡인데 퍼프가 다 가려줘서 어깡 아닌 척 할 수 있어서 좋아요!,퍼프가,0,다 가려줘서,NEU,퍼프
44979238,0,0,그리고 뒤에 허리도 잡을 수 있어서 체형 보정 .. 짱.,허리도,0,잡을 수 있어서,NEG,허리
44979238,0,0,아 또 혹시나 배송 늦게오면 다른거 빨리 사야해서 문의했는데 너무 친절하게 답변해주셔서 감사했어요!!,배송,0,빨리 사야해서,NEG,배송
44979238,0,0,생각한것보다 배송도 생각보다 너무 빨리와서 좋아요,배송도,0,생각보다 너무 빨리와서 좋아요,POS,배송
44979238,0,0,근데 위에 끈을 완전 쪼여야 핏 나와유..,끈을 완전 쪼여야 핏,0,나와유 . .,NEG,끈
44979238,0,0,근데 위에 끈을 완전 쪼여야 핏 나와유..,핏,0,나와유 . .,NEG,핏
44979238,0,0,그래서 입고 벗기 힘들지만,벗기,0,힘들지만,NEG,벗기
44979238,0,0,"휘뚤마뚤 잘입을거 같아요""",휘뚤마뚤,0,잘입을거 같아요,POS,휘뚤마뚤
44979238,0,0,팔 기장 짧대서 걱정했는데 딱 괜찮은거 같아요!,팔 기장,0,짧대서,NEG,팔
44979238,0,0,팔 기장 짧대서 걱정했는데 딱 괜찮은거 같아요!,기장,0,짧대서,NEG,기장
44979238,0,0,무엇보다 허리끈 조절 할 수 있어서 편하고 넘 좋아용,허리끈,0,조절 할 수 있어서,NEG,허리
44979238,0,0,목 부분 리본은 약간 많이 쪼매야 이쁘구! 허리도 많이 쪼매도 이뻐요!,목 부분 리본은,0,약간 많이 쪼매야 이쁘구 !,POS,목 부분 리본
44979238,0,0,목 부분 리본은 약간 많이 쪼매야 이쁘구! 허리도 많이 쪼매도 이뻐요!,리본은,0,약간 많이 쪼매야 이쁘구 !,POS,리본
44979238,0,0,허리뒤 끈 길어서 화장실갈때 주의해야할듯,허리뒤 끈,0,길어서,NEG,허리
44979238,0,0,컬러는 완전 쌩쌩화이트는 아니구 옅은 아이보리!,컬러는,0,완전 [UNK] 아니구 [UNK],NEU,컬러
44979238,0,0,이거이브면 팔이 잘 안들어져요,팔이,0,잘 안들어져요,NEG,팔
44979238,0,0,그냥 움직이기 불편함,움직이기,0,불편함,NEG,움직이기
44979238,0,0,글구 비침 있어서 속옷 입으면 다 비쳐요,비침,0,있어서,NEG,비침
44979238,0,0,글구 비침 있어서 속옷 입으면 다 비쳐요,비침,0,다 비쳐요,NEG,비침
44979238,0,0,어깨 기장은 짧은 편이고 허리기장?은 긴 편이에용,어깨 기장은,0,짧은 편이고,NEU,기장
44979238,0,0,어깨 많이 부풀?려서 좀 꾸민느낌 공주잠옷 느낌..,어깨,0,많이 부풀 ? 려서,NEG,어깨
44979238,0,0,예뻐용 굿굿!,예뻐용,0,굿굿 !,POS,예뻐요
44979238,0,0,옷이 기대했던거 보다 훨씬 이뻐요,옷이,0,기대했던거 보다 훨씬 이뻐요,POS,옷
44979238,0,0,옷이 기대했던거 보다 훨씬 이뻐요,옷이,0,훨씬 이뻐요,POS,옷
